2025-05-14 12:51:51,188 - INFO - Received reading: Sensor ID=4Inlet Temp Sensor, Type=temperature, Value=25.23, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=8.5
2025-05-14 13:05:49,734 - INFO - Received reading: Sensor ID=TestSensor_253, Type=temperature, Value=23.59, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-33.0, SNR=5.15
2025-05-14 13:05:50,302 - INFO - Received reading: Sensor ID=TestSensor_254, Type=temperature, Value=28.2, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-80.0, SNR=14.89
2025-05-14 13:05:50,843 - INFO - Received reading: Sensor ID=TestSensor_255, Type=temperature, Value=26.06, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-54.0, SNR=14.02
2025-05-14 13:05:51,481 - INFO - Received reading: Sensor ID=TestSensor_256, Type=temperature, Value=20.02, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-69.0, SNR=13.53
2025-05-14 13:05:52,212 - INFO - Received reading: Sensor ID=TestSensor_257, Type=temperature, Value=29.65, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-55.0, SNR=10.28
2025-05-14 13:05:52,782 - INFO - Received reading: Sensor ID=TestSensor_258, Type=temperature, Value=25.01, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-38.0, SNR=11.69
2025-05-14 13:05:54,564 - INFO - Received reading: Sensor ID=TestSensor_259, Type=temperature, Value=26.44, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=6.81
2025-05-14 13:05:55,124 - INFO - Received reading: Sensor ID=TestSensor_260, Type=temperature, Value=28.64, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-34.0, SNR=12.31
2025-05-14 13:05:56,364 - INFO - Received reading: Sensor ID=TestSensor_261, Type=temperature, Value=20.47, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-44.0, SNR=8.31
2025-05-14 13:05:57,555 - INFO - Received reading: Sensor ID=TestSensor_262, Type=temperature, Value=29.99, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-72.0, SNR=12.44
2025-05-14 13:05:58,133 - INFO - Received reading: Sensor ID=TestSensor_263, Type=temperature, Value=26.49, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-67.0, SNR=13.67
2025-05-14 13:05:59,820 - INFO - Received reading: Sensor ID=TestSensor_264, Type=temperature, Value=26.56, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-65.0, SNR=10.88
2025-05-14 13:06:03,507 - INFO - Received reading: Sensor ID=TestSensor_265, Type=temperature, Value=24.27, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-35.0, SNR=5.23
2025-05-14 13:06:04,084 - INFO - Received reading: Sensor ID=TestSensor_266, Type=temperature, Value=29.5, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-39.0, SNR=14.32
2025-05-14 13:06:04,628 - INFO - Received reading: Sensor ID=TestSensor_267, Type=temperature, Value=21.47, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-55.0, SNR=13.12
2025-05-14 13:06:05,202 - INFO - Received reading: Sensor ID=TestSensor_268, Type=temperature, Value=28.49, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-58.0, SNR=13.08
2025-05-14 13:06:07,295 - INFO - Received reading: Sensor ID=TestSensor_269, Type=temperature, Value=23.92, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-46.0, SNR=5.9
2025-05-14 13:06:09,258 - INFO - Received reading: Sensor ID=TestSensor_270, Type=temperature, Value=20.22, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-69.0, SNR=13.05
2025-05-14 13:06:09,825 - INFO - Received reading: Sensor ID=TestSensor_271, Type=temperature, Value=29.32, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-31.0, SNR=12.13
2025-05-14 13:06:10,368 - INFO - Received reading: Sensor ID=TestSensor_272, Type=temperature, Value=29.86, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-74.0, SNR=12.94
2025-05-14 13:06:12,210 - INFO - Received reading: Sensor ID=TestSensor_273, Type=temperature, Value=26.08, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-76.0, SNR=13.61
2025-05-14 13:06:12,789 - INFO - Received reading: Sensor ID=TestSensor_274, Type=temperature, Value=26.17, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-69.0, SNR=7.3
2025-05-14 13:06:13,519 - INFO - Received reading: Sensor ID=TestSensor_275, Type=temperature, Value=23.37, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-37.0, SNR=13.23
2025-05-14 13:06:14,207 - INFO - Received reading: Sensor ID=TestSensor_276, Type=temperature, Value=25.81, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-57.0, SNR=9.23
2025-05-14 13:06:14,742 - INFO - Received reading: Sensor ID=TestSensor_277, Type=temperature, Value=25.17, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-53.0, SNR=14.8
2025-05-14 13:06:16,615 - INFO - Received reading: Sensor ID=TestSensor_278, Type=temperature, Value=28.85, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-66.0, SNR=5.03
2025-05-14 13:06:17,180 - INFO - Received reading: Sensor ID=TestSensor_279, Type=temperature, Value=28.23, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-33.0, SNR=9.33
2025-05-14 13:06:17,923 - INFO - Received reading: Sensor ID=TestSensor_280, Type=temperature, Value=25.74, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-45.0, SNR=11.02
2025-05-14 13:06:18,572 - INFO - Received reading: Sensor ID=TestSensor_281, Type=temperature, Value=25.98, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-56.0, SNR=14.42
2025-05-14 13:06:19,122 - INFO - Received reading: Sensor ID=TestSensor_282, Type=temperature, Value=26.53, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=14.71
2025-05-14 13:06:20,660 - INFO - Received reading: Sensor ID=TestSensor_283, Type=temperature, Value=22.57, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-39.0, SNR=15.0
2025-05-14 13:06:21,208 - INFO - Received reading: Sensor ID=TestSensor_284, Type=temperature, Value=27.6, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-77.0, SNR=7.74
2025-05-14 13:06:22,074 - INFO - Received reading: Sensor ID=TestSensor_285, Type=temperature, Value=25.43, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-65.0, SNR=12.32
2025-05-14 13:06:22,667 - INFO - Received reading: Sensor ID=TestSensor_286, Type=temperature, Value=24.29, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-77.0, SNR=9.68
2025-05-14 13:06:23,265 - INFO - Received reading: Sensor ID=TestSensor_287, Type=temperature, Value=27.82, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-41.0, SNR=13.12
2025-05-14 13:06:23,823 - INFO - Received reading: Sensor ID=TestSensor_288, Type=temperature, Value=23.4, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-39.0, SNR=8.73
2025-05-14 13:06:24,504 - INFO - Received reading: Sensor ID=TestSensor_289, Type=temperature, Value=26.37, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-70.0, SNR=13.05
2025-05-14 13:06:25,148 - INFO - Received reading: Sensor ID=TestSensor_290, Type=temperature, Value=25.09, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-61.0, SNR=11.22
2025-05-14 13:06:26,324 - INFO - Received reading: Sensor ID=TestSensor_291, Type=temperature, Value=23.01, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-33.0, SNR=13.03
2025-05-14 13:06:27,261 - INFO - Received reading: Sensor ID=TestSensor_292, Type=temperature, Value=23.34, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-31.0, SNR=6.36
2025-05-14 13:06:27,843 - INFO - Received reading: Sensor ID=TestSensor_293, Type=temperature, Value=21.42, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-72.0, SNR=12.23
2025-05-14 13:06:28,877 - INFO - Received reading: Sensor ID=TestSensor_294, Type=temperature, Value=28.18, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-52.0, SNR=7.16
2025-05-14 13:06:29,466 - INFO - Received reading: Sensor ID=TestSensor_295, Type=temperature, Value=29.89, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-62.0, SNR=10.45
2025-05-14 13:06:30,084 - INFO - Received reading: Sensor ID=TestSensor_296, Type=temperature, Value=23.69, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-65.0, SNR=9.48
2025-05-14 13:06:31,304 - INFO - Received reading: Sensor ID=TestSensor_297, Type=temperature, Value=24.11, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-57.0, SNR=7.11
2025-05-14 13:06:31,864 - INFO - Received reading: Sensor ID=TestSensor_298, Type=temperature, Value=26.53, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-37.0, SNR=11.88
2025-05-14 13:06:32,484 - INFO - Received reading: Sensor ID=TestSensor_299, Type=temperature, Value=27.3, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-77.0, SNR=5.67
2025-05-14 13:06:33,044 - INFO - Received reading: Sensor ID=TestSensor_300, Type=temperature, Value=20.62, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-40.0, SNR=10.41
2025-05-14 13:06:33,864 - INFO - Received reading: Sensor ID=TestSensor_301, Type=temperature, Value=28.53, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-50.0, SNR=12.79
2025-05-14 13:06:34,903 - INFO - Received reading: Sensor ID=TestSensor_302, Type=temperature, Value=22.25, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-30.0, SNR=10.14
2025-05-14 13:06:35,848 - INFO - Received reading: Sensor ID=TestSensor_303, Type=temperature, Value=24.59, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-34.0, SNR=13.57
2025-05-14 13:06:36,940 - INFO - Received reading: Sensor ID=TestSensor_304, Type=temperature, Value=25.4, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-39.0, SNR=5.97
2025-05-14 13:06:37,545 - INFO - Received reading: Sensor ID=TestSensor_305, Type=temperature, Value=23.42, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-77.0, SNR=6.4
2025-05-14 13:06:38,152 - INFO - Received reading: Sensor ID=TestSensor_306, Type=temperature, Value=22.69, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-32.0, SNR=7.76
2025-05-14 13:06:38,892 - INFO - Received reading: Sensor ID=TestSensor_307, Type=temperature, Value=28.4, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-61.0, SNR=11.15
2025-05-14 13:06:39,485 - INFO - Received reading: Sensor ID=TestSensor_308, Type=temperature, Value=21.7, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-30.0, SNR=8.3
2025-05-14 13:06:40,486 - INFO - Received reading: Sensor ID=TestSensor_309, Type=temperature, Value=20.91, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-76.0, SNR=9.61
2025-05-14 13:06:41,050 - INFO - Received reading: Sensor ID=TestSensor_310, Type=temperature, Value=27.69, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-75.0, SNR=13.02
2025-05-14 13:06:41,705 - INFO - Received reading: Sensor ID=TestSensor_311, Type=temperature, Value=25.06, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-65.0, SNR=12.86
2025-05-14 13:06:42,311 - INFO - Received reading: Sensor ID=TestSensor_312, Type=temperature, Value=25.67, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-72.0, SNR=6.58
2025-05-14 13:06:42,905 - INFO - Received reading: Sensor ID=TestSensor_313, Type=temperature, Value=29.07, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-51.0, SNR=14.4
2025-05-14 13:06:43,735 - INFO - Received reading: Sensor ID=TestSensor_314, Type=temperature, Value=25.17, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-80.0, SNR=11.59
2025-05-14 13:06:44,284 - INFO - Received reading: Sensor ID=TestSensor_315, Type=temperature, Value=29.36, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-72.0, SNR=10.63
2025-05-14 13:06:44,829 - INFO - Received reading: Sensor ID=TestSensor_316, Type=temperature, Value=25.89, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-50.0, SNR=13.44
2025-05-14 13:06:45,405 - INFO - Received reading: Sensor ID=TestSensor_317, Type=temperature, Value=22.74, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-59.0, SNR=9.0
2025-05-14 13:06:46,164 - INFO - Received reading: Sensor ID=TestSensor_318, Type=temperature, Value=25.0, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=6.05
2025-05-14 13:06:46,804 - INFO - Received reading: Sensor ID=TestSensor_319, Type=temperature, Value=23.27, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-62.0, SNR=11.04
2025-05-14 13:06:47,509 - INFO - Received reading: Sensor ID=TestSensor_320, Type=temperature, Value=29.78, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-72.0, SNR=10.01
2025-05-14 13:06:48,341 - INFO - Received reading: Sensor ID=TestSensor_321, Type=temperature, Value=27.52, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-77.0, SNR=13.8
2025-05-14 13:06:50,632 - INFO - Received reading: Sensor ID=TestSensor_322, Type=temperature, Value=22.38, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-56.0, SNR=6.69
2025-05-14 13:06:51,183 - INFO - Received reading: Sensor ID=TestSensor_323, Type=temperature, Value=25.32, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-57.0, SNR=7.29
2025-05-14 13:06:52,249 - INFO - Received reading: Sensor ID=TestSensor_324, Type=temperature, Value=20.47, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-69.0, SNR=14.23
2025-05-14 13:06:53,059 - INFO - Received reading: Sensor ID=TestSensor_325, Type=temperature, Value=28.59, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-50.0, SNR=7.52
2025-05-14 13:06:53,823 - INFO - Received reading: Sensor ID=TestSensor_326, Type=temperature, Value=26.17, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=12.26
2025-05-14 13:06:54,495 - INFO - Received reading: Sensor ID=TestSensor_327, Type=temperature, Value=28.45, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-39.0, SNR=9.7
2025-05-14 13:06:55,162 - INFO - Received reading: Sensor ID=TestSensor_328, Type=temperature, Value=22.12, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-64.0, SNR=8.57
2025-05-14 13:06:56,454 - INFO - Received reading: Sensor ID=TestSensor_329, Type=temperature, Value=22.24, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-49.0, SNR=10.14
2025-05-14 13:06:58,126 - INFO - Received reading: Sensor ID=TestSensor_330, Type=temperature, Value=24.49, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-57.0, SNR=6.94
2025-05-14 13:06:58,666 - INFO - Received reading: Sensor ID=TestSensor_331, Type=temperature, Value=21.76, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-57.0, SNR=10.86
2025-05-14 13:07:00,448 - INFO - Received reading: Sensor ID=TestSensor_332, Type=temperature, Value=24.28, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-30.0, SNR=6.39
2025-05-14 13:07:01,065 - INFO - Received reading: Sensor ID=TestSensor_333, Type=temperature, Value=24.55, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-65.0, SNR=10.87
2025-05-14 13:07:01,660 - INFO - Received reading: Sensor ID=TestSensor_334, Type=temperature, Value=22.64, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-61.0, SNR=12.46
2025-05-14 13:07:02,423 - INFO - Received reading: Sensor ID=TestSensor_335, Type=temperature, Value=20.22, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-70.0, SNR=14.85
2025-05-14 13:07:03,021 - INFO - Received reading: Sensor ID=TestSensor_336, Type=temperature, Value=28.47, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-56.0, SNR=13.82
2025-05-14 13:07:03,856 - INFO - Received reading: Sensor ID=TestSensor_337, Type=temperature, Value=25.36, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-70.0, SNR=9.37
2025-05-14 13:07:04,404 - INFO - Received reading: Sensor ID=TestSensor_338, Type=temperature, Value=23.82, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-73.0, SNR=12.65
2025-05-14 13:07:04,984 - INFO - Received reading: Sensor ID=TestSensor_339, Type=temperature, Value=22.8, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-30.0, SNR=7.66
2025-05-14 13:07:05,523 - INFO - Received reading: Sensor ID=TestSensor_340, Type=temperature, Value=24.51, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-68.0, SNR=14.95
2025-05-14 13:07:06,394 - INFO - Received reading: Sensor ID=TestSensor_341, Type=temperature, Value=29.18, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=7.79
2025-05-14 13:07:06,965 - INFO - Received reading: Sensor ID=TestSensor_342, Type=temperature, Value=29.78, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-50.0, SNR=13.73
2025-05-14 13:07:07,541 - INFO - Received reading: Sensor ID=TestSensor_343, Type=temperature, Value=28.36, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-37.0, SNR=14.03
2025-05-14 13:07:09,043 - INFO - Received reading: Sensor ID=TestSensor_344, Type=temperature, Value=28.33, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-80.0, SNR=7.69
2025-05-14 13:07:09,590 - INFO - Received reading: Sensor ID=TestSensor_345, Type=temperature, Value=22.34, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-31.0, SNR=12.13
2025-05-14 13:07:10,133 - INFO - Received reading: Sensor ID=TestSensor_346, Type=temperature, Value=29.86, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-44.0, SNR=9.79
2025-05-14 13:07:10,733 - INFO - Received reading: Sensor ID=TestSensor_347, Type=temperature, Value=20.73, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-61.0, SNR=5.46
2025-05-14 13:07:11,328 - INFO - Received reading: Sensor ID=TestSensor_348, Type=temperature, Value=27.03, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-80.0, SNR=5.24
2025-05-14 13:07:11,954 - INFO - Received reading: Sensor ID=TestSensor_349, Type=temperature, Value=27.82, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-52.0, SNR=11.77
2025-05-14 13:07:12,530 - INFO - Received reading: Sensor ID=TestSensor_350, Type=temperature, Value=26.62, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-46.0, SNR=7.58
2025-05-14 13:07:13,128 - INFO - Received reading: Sensor ID=TestSensor_351, Type=temperature, Value=21.52, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-30.0, SNR=8.18
2025-05-14 13:07:13,728 - INFO - Received reading: Sensor ID=TestSensor_352, Type=temperature, Value=28.58, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-31.0, SNR=7.68
2025-05-14 13:07:14,560 - INFO - Received reading: Sensor ID=TestSensor_353, Type=temperature, Value=22.9, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-55.0, SNR=13.18
2025-05-14 13:07:15,120 - INFO - Received reading: Sensor ID=TestSensor_354, Type=temperature, Value=24.16, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=8.37
2025-05-14 13:07:15,684 - INFO - Received reading: Sensor ID=TestSensor_355, Type=temperature, Value=23.91, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-51.0, SNR=11.46
2025-05-14 13:07:16,266 - INFO - Received reading: Sensor ID=TestSensor_356, Type=temperature, Value=27.11, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-45.0, SNR=14.66
2025-05-14 13:07:16,826 - INFO - Received reading: Sensor ID=TestSensor_357, Type=temperature, Value=23.8, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-33.0, SNR=7.31
2025-05-14 13:07:17,425 - INFO - Received reading: Sensor ID=TestSensor_358, Type=temperature, Value=23.47, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-68.0, SNR=11.79
2025-05-14 13:07:18,012 - INFO - Received reading: Sensor ID=TestSensor_359, Type=temperature, Value=23.63, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-36.0, SNR=11.89
2025-05-14 13:07:18,566 - INFO - Received reading: Sensor ID=TestSensor_360, Type=temperature, Value=22.65, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-77.0, SNR=10.0
2025-05-14 13:07:19,159 - INFO - Received reading: Sensor ID=TestSensor_361, Type=temperature, Value=20.02, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-48.0, SNR=10.21
2025-05-14 13:07:19,752 - INFO - Received reading: Sensor ID=TestSensor_362, Type=temperature, Value=23.85, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-67.0, SNR=9.67
2025-05-14 13:07:20,283 - INFO - Received reading: Sensor ID=TestSensor_363, Type=temperature, Value=27.79, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-78.0, SNR=12.54
2025-05-14 13:07:21,969 - INFO - Received reading: Sensor ID=TestSensor_364, Type=temperature, Value=29.24, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-63.0, SNR=5.62
2025-05-14 13:07:23,075 - INFO - Received reading: Sensor ID=TestSensor_365, Type=temperature, Value=23.9, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-70.0, SNR=14.52
2025-05-14 13:07:23,625 - INFO - Received reading: Sensor ID=TestSensor_366, Type=temperature, Value=21.66, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-52.0, SNR=5.18
2025-05-14 13:07:24,183 - INFO - Received reading: Sensor ID=TestSensor_367, Type=temperature, Value=29.02, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-68.0, SNR=6.2
2025-05-14 13:07:24,950 - INFO - Received reading: Sensor ID=TestSensor_368, Type=temperature, Value=29.44, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-67.0, SNR=11.7
2025-05-14 13:07:25,546 - INFO - Received reading: Sensor ID=TestSensor_369, Type=temperature, Value=24.82, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-33.0, SNR=5.13
2025-05-14 13:07:26,185 - INFO - Received reading: Sensor ID=TestSensor_370, Type=temperature, Value=26.37, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=7.03
2025-05-14 13:07:26,756 - INFO - Received reading: Sensor ID=TestSensor_371, Type=temperature, Value=29.2, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-47.0, SNR=9.31
2025-05-14 13:07:27,408 - INFO - Received reading: Sensor ID=TestSensor_372, Type=temperature, Value=23.66, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-47.0, SNR=14.73
2025-05-14 13:07:28,152 - INFO - Received reading: Sensor ID=TestSensor_373, Type=temperature, Value=21.58, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-45.0, SNR=11.26
2025-05-14 13:07:29,055 - INFO - Received reading: Sensor ID=TestSensor_374, Type=temperature, Value=21.87, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-77.0, SNR=7.21
2025-05-14 13:07:29,649 - INFO - Received reading: Sensor ID=TestSensor_375, Type=temperature, Value=22.22, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-49.0, SNR=6.27
2025-05-14 13:07:30,248 - INFO - Received reading: Sensor ID=TestSensor_376, Type=temperature, Value=25.99, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-36.0, SNR=12.17
2025-05-14 13:07:30,845 - INFO - Received reading: Sensor ID=TestSensor_377, Type=temperature, Value=23.85, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-51.0, SNR=10.63
2025-05-14 13:07:31,565 - INFO - Received reading: Sensor ID=TestSensor_378, Type=temperature, Value=28.76, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-33.0, SNR=9.84
2025-05-14 13:07:32,150 - INFO - Received reading: Sensor ID=TestSensor_379, Type=temperature, Value=29.26, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-74.0, SNR=9.87
2025-05-14 13:07:32,743 - INFO - Received reading: Sensor ID=TestSensor_380, Type=temperature, Value=29.14, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-39.0, SNR=9.49
2025-05-14 13:07:33,419 - INFO - Received reading: Sensor ID=TestSensor_381, Type=temperature, Value=24.33, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-49.0, SNR=7.15
2025-05-14 13:07:34,082 - INFO - Received reading: Sensor ID=TestSensor_382, Type=temperature, Value=28.64, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=8.28
2025-05-14 13:07:34,697 - INFO - Received reading: Sensor ID=TestSensor_383, Type=temperature, Value=21.02, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-66.0, SNR=9.28
2025-05-14 13:07:35,306 - INFO - Received reading: Sensor ID=TestSensor_384, Type=temperature, Value=27.05, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-57.0, SNR=8.79
2025-05-14 13:07:35,924 - INFO - Received reading: Sensor ID=TestSensor_385, Type=temperature, Value=25.83, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-48.0, SNR=6.3
2025-05-14 13:07:36,541 - INFO - Received reading: Sensor ID=TestSensor_386, Type=temperature, Value=28.5, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-68.0, SNR=11.42
2025-05-14 13:07:37,105 - INFO - Received reading: Sensor ID=TestSensor_387, Type=temperature, Value=26.06, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-44.0, SNR=12.42
2025-05-14 13:07:37,746 - INFO - Received reading: Sensor ID=TestSensor_388, Type=temperature, Value=28.08, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-63.0, SNR=11.82
2025-05-14 13:07:38,412 - INFO - Received reading: Sensor ID=TestSensor_389, Type=temperature, Value=28.49, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-60.0, SNR=10.2
2025-05-14 13:07:38,986 - INFO - Received reading: Sensor ID=TestSensor_390, Type=temperature, Value=26.35, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-46.0, SNR=12.01
2025-05-14 13:07:39,552 - INFO - Received reading: Sensor ID=TestSensor_391, Type=temperature, Value=20.02, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-34.0, SNR=14.57
2025-05-14 13:07:40,146 - INFO - Received reading: Sensor ID=TestSensor_392, Type=temperature, Value=28.06, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-40.0, SNR=12.16
2025-05-14 13:07:41,008 - INFO - Received reading: Sensor ID=TestSensor_393, Type=temperature, Value=21.39, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-76.0, SNR=5.79
